;CSV v1.0
;DEFAULT REGION,Region
DEFAULT REGION,ALASKA
;JOB,Region,JobType,JobName,isAccepted,isCompleted,X,Y,CargoType1,Quantity1,...,...,CargoTypeN,QuantityN
JOB,ALASKA,CONTRACT: BLACK BIRD,Drilling Equipment,0,1,333,786,Drilling Equipment,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Drilling Parts Delivery,0,1,86,259,Drilling Spare Parts,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Fire In A Barrel,0,1,171,459,Fuel,0
JOB,ALASKA,CONTRACT: BLACK BIRD,From Water To The Land,0,1,336,732,Drilling Spare Parts,0
JOB,ALASKA,CONTRACT: BLACK BIRD,More Parts,0,1,844,158,Drilling Spare Parts,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Mountain Delivery,0,1,646,298,Oil Barrels,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Mountain Pipeline Building,0,1,702,214,Medium Pipes,0,Metal Beams,0,Service Spare Parts,0,Small Pipes,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Oil Delivery,0,1,430,472,Oil Barrels,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Oil Delivery,0,1,86,259,Oil Barrels,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Oil Delivery,0,1,265,115,Oil Barrels,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Oil Delivery,0,1,374,366,Oil Barrels,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Pipeline Construction,0,1,434,254,Service Spare Parts,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Pipeline Repair,0,1,751,933,Metal Beams,0
JOB,ALASKA,CONTRACT: BLACK BIRD,Valley Pipeline Building,0,1,409,720,Medium Pipes,0,Metal Beams,0,Oversized Cargo,0,Service Spare Parts,0,Wooden Planks,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Airdome Logging,0,1,391,833,Long Logs,0,Medium Logs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Cargopocalypse,0,1,739,360,Concrete Blocks,0,Large Pipe,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Cargopocalypse pt.2,0,1,212,634,Bricks,0,Concrete Slabs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Far Far Away,0,1,1006,969,Long Logs,0,Medium Logs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,It's A Long Way To The Top,0,1,904,262,Long Logs,0,Medium Logs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Mountain Maze,0,1,717,71,Fuel,0,Wooden Planks,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Oil Barrels Delivery,0,1,332,1030,Oil Barrels,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,On The Top Of The World,0,1,833,367,Consumables,0,Fuel,0,Wooden Planks,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,844,158,Oversized Cargo,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,789,210,Oversized Cargo,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,940,885,Cement,0,Concrete Slabs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,781,802,Cement,0,Concrete Slabs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,1006,969,Metal Beams,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,336,732,Concrete Slabs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,268,802,Cargo Container,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Order Master Supreme,0,1,332,1030,Cargo Container,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Port Polar Base Supply,0,1,300,144,Bricks,0,Fuel,0,Metal Beams,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Timber!,0,1,200,119,Long Logs,0,Medium Logs,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Town Supplies,0,1,356,1008,Concrete Blocks,0,Small Pipes,0,Wooden Planks,0
JOB,ALASKA,CONTRACT: GR ENTERPRISE,Valley Polar Base Research,0,1,298,685,Cement,0,Fuel,0,Metal Beams,0,Service Spare Parts,0,Wooden Planks,0
